,Date,Adj Close,Close,High,Low,Open,Volume
39,1994-10-07,455.1000061035156,455.1000061035156,455.6700134277344,452.1300048828125,452.3699951171875,284230000
40,1994-10-14,469.1000061035156,469.1000061035156,469.5299987792969,466.1099853515625,467.7799987792969,251770000
41,1994-10-21,464.8900146484375,464.8900146484375,466.6900024414063,463.8299865722656,466.6900024414063,315310000
42,1994-10-28,473.7699890136719,473.7699890136719,473.7799987792969,465.7999877929688,465.8399963378906,381450000
43,1994-11-04,462.2799987792969,462.2799987792969,469.2799987792969,462.2799987792969,467.9599914550781,280560000
44,1994-11-11,462.3500061035156,462.3500061035156,464.1700134277344,461.4500122070313,464.1700134277344,220800000
45,1994-11-18,461.4700012207031,461.4700012207031,463.8399963378906,460.25,463.6000061035156,356730000
46,1994-11-25,452.2900085449219,452.2900085449219,452.8699951171875,449.9400024414063,449.9400024414063,118290000
47,1994-12-02,453.2999877929688,453.2999877929688,453.30999755859375,448.0,448.9200134277344,284750000
48,1994-12-09,446.9599914550781,446.9599914550781,446.9800109863281,442.8800048828125,445.4500122070313,336440000
49,1994-12-16,458.7999877929688,458.7999877929688,458.7999877929688,455.3500061035156,455.3500061035156,481860000
50,1994-12-23,459.8299865722656,459.8299865722656,461.3200073242188,459.3900146484375,459.7000122070313,196540000
51,1994-12-30,459.2699890136719,459.2699890136719,462.1199951171875,459.239990234375,461.1700134277344,256260000
52,1995-01-06,460.6799926757813,460.6799926757813,462.489990234375,459.4700012207031,460.3800048828125,308070000
53,1995-01-13,465.9700012207031,465.9700012207031,466.4299926757813,461.6400146484375,461.6400146484375,336740000
54,1995-01-20,464.7799987792969,464.7799987792969,466.989990234375,463.989990234375,466.9500122070313,378190000
55,1995-01-27,470.3900146484375,470.3900146484375,471.3599853515625,468.3200073242188,468.3200073242188,339510000
56,1995-02-03,478.6499938964844,478.6499938964844,479.9100036621094,472.7799987792969,472.7799987792969,441000000
57,1995-02-10,481.4599914550781,481.4599914550781,481.9599914550781,479.5299987792969,480.1900024414063,295600000
58,1995-02-17,481.9700012207031,481.9700012207031,485.2200012207031,481.9700012207031,485.1499938964844,347970000
59,1995-02-24,488.1099853515625,488.1099853515625,488.2799987792969,485.7000122070313,486.8200073242188,302930000
60,1995-03-03,485.4200134277344,485.4200134277344,485.4200134277344,483.0700073242188,485.1300048828125,330840000
61,1995-03-10,489.5700073242188,489.5700073242188,490.3699951171875,483.1600036621094,483.1600036621094,382940000
62,1995-03-17,495.5199890136719,495.5199890136719,496.6700134277344,494.9500122070313,495.4299926757813,417380000
63,1995-03-24,500.9700012207031,500.9700012207031,500.9700012207031,496.0700073242188,496.0700073242188,358370000
64,1995-03-31,500.7099914550781,500.7099914550781,502.2200012207031,495.7000122070313,501.9400024414063,353060000
65,1995-04-07,506.4200134277344,506.4200134277344,507.1900024414063,503.5899963378906,506.1300048828125,314760000
66,1995-04-14,509.2300109863281,509.2300109863281,509.8299865722656,507.1700134277344,507.1900024414063,301580000
67,1995-04-21,508.489990234375,508.489990234375,508.489990234375,505.6300048828125,505.6300048828125,403250000
68,1995-04-28,514.7100219726562,514.7100219726562,515.2899780273438,510.8999938964844,513.6400146484375,320440000
69,1995-05-05,520.1199951171875,520.1199951171875,522.3499755859375,518.280029296875,520.75,342380000
70,1995-05-12,525.5499877929688,525.5499877929688,527.0499877929688,523.2999877929688,524.3699951171875,361000000
71,1995-05-19,519.1900024414062,519.1900024414062,519.5800170898438,517.0700073242188,519.5800170898438,354010000
72,1995-05-26,523.6500244140625,523.6500244140625,528.5900268554688,522.510009765625,528.5900268554688,291220000
73,1995-06-02,532.510009765625,532.510009765625,536.9099731445312,529.5499877929688,533.489990234375,366000000
74,1995-06-09,527.9400024414062,527.9400024414062,532.3499755859375,526.0,532.3499755859375,327570000
75,1995-06-16,539.8300170898438,539.8300170898438,539.97998046875,537.1199951171875,537.510009765625,442740000
76,1995-06-23,549.7100219726562,549.7100219726562,551.0700073242188,548.22998046875,551.0700073242188,321660000
77,1995-06-30,544.75,544.75,546.8200073242188,543.510009765625,543.8699951171875,311650000
78,1995-07-07,556.3699951171875,556.3699951171875,556.5700073242188,553.0499877929688,553.9000244140625,466540000
79,1995-07-14,559.8900146484375,559.8900146484375,561.0,556.4099731445312,561.0,312930000
80,1995-07-21,553.6199951171875,553.6199951171875,554.72998046875,550.9099731445312,553.3400268554688,431830000
81,1995-07-28,562.9299926757812,562.9299926757812,565.4000244140625,562.0399780273438,565.219970703125,311590000
82,1995-08-04,558.9400024414062,558.9400024414062,559.5700073242188,557.9099731445312,558.75,314740000
83,1995-08-11,555.1099853515625,555.1099853515625,558.5,553.0399780273438,557.4500122070312,267850000
84,1995-08-18,559.2100219726562,559.2100219726562,561.239990234375,558.3400268554688,559.0399780273438,320490000
85,1995-08-25,560.0999755859375,560.0999755859375,561.3099975585938,557.4600219726562,557.4600219726562,255990000
86,1995-09-01,563.8400268554688,563.8400268554688,564.6199951171875,561.010009765625,561.8800048828125,256730000
87,1995-09-08,572.6799926757812,572.6799926757812,572.6799926757812,569.27001953125,570.2899780273438,317940000
88,1995-09-15,583.3499755859375,583.3499755859375,585.0700073242188,581.7899780273438,583.6099853515625,459370000
89,1995-09-22,581.72998046875,581.72998046875,583.0,578.25,583.0,370790000
90,1995-09-29,584.4099731445312,584.4099731445312,587.6099853515625,584.0,585.8699951171875,335250000
91,1995-10-06,582.489990234375,582.489990234375,584.5399780273438,582.0999755859375,582.6300048828125,313680000
92,1995-10-13,584.5,584.5,587.3900146484375,583.0999755859375,583.0999755859375,374680000
93,1995-10-20,587.4600219726562,587.4600219726562,590.6599731445312,586.780029296875,590.6500244140625,389360000
94,1995-10-27,579.7000122070312,579.7000122070312,579.7100219726562,573.2100219726562,576.719970703125,379230000
95,1995-11-03,590.5700073242188,590.5700073242188,590.5700073242188,588.6500244140625,589.719970703125,348500000
96,1995-11-10,592.719970703125,592.719970703125,593.260009765625,590.3900146484375,593.260009765625,298690000
97,1995-11-17,600.0700073242188,600.0700073242188,600.1400146484375,597.2999877929688,597.3400268554688,437200000
98,1995-11-24,599.969970703125,599.969970703125,600.239990234375,598.4000244140625,598.4000244140625,125870000
99,1995-12-01,606.97998046875,606.97998046875,608.1099853515625,605.3699951171875,605.3699951171875,393310000
100,1995-12-08,617.47998046875,617.47998046875,617.8200073242188,614.3200073242188,616.1699829101562,327900000
101,1995-12-15,616.3400268554688,616.3400268554688,617.719970703125,614.4600219726562,616.9199829101562,636800000
102,1995-12-22,611.9500122070312,611.9500122070312,613.5,610.4500122070312,610.489990234375,289600000
103,1995-12-29,615.9299926757812,615.9299926757812,615.9299926757812,612.3599853515625,614.1199951171875,321250000
104,1996-01-05,616.7100219726562,616.7100219726562,617.7000122070312,612.02001953125,617.7000122070312,437110000
105,1996-01-12,601.8099975585938,601.8099975585938,604.7999877929688,597.4600219726562,602.6900024414062,383400000
106,1996-01-19,611.8300170898438,611.8300170898438,612.9199829101562,606.760009765625,608.239990234375,497720000
107,1996-01-26,621.6199951171875,621.6199951171875,621.7000122070312,615.260009765625,617.030029296875,385700000
108,1996-02-02,635.8400268554688,635.8400268554688,639.260009765625,634.2899780273438,638.4600219726562,420020000
109,1996-02-09,656.3699951171875,656.3699951171875,661.0800170898438,653.6400146484375,656.0700073242188,477640000
110,1996-02-16,647.97998046875,647.97998046875,651.4199829101562,646.989990234375,651.3200073242188,445570000
111,1996-02-23,659.0800170898438,659.0800170898438,663.0,652.25,658.8599853515625,443130000
112,1996-03-01,644.3699951171875,644.3699951171875,644.3800048828125,635.0,640.4299926757812,471480000
113,1996-03-08,633.5,633.5,653.6500244140625,627.6300048828125,653.6500244140625,546550000
114,1996-03-15,641.4299926757812,641.4299926757812,642.8699951171875,638.3499755859375,640.8699951171875,529970000
115,1996-03-22,650.6199951171875,650.6199951171875,652.0800170898438,649.1900024414062,649.1900024414062,329390000
116,1996-03-29,645.5,645.5,650.9600219726562,644.8900146484375,648.9400024414062,413510000
117,1996-04-05,655.8599853515625,655.8599853515625,656.6799926757812,654.8900146484375,655.8800048828125,383400000
118,1996-04-12,636.7100219726562,636.7100219726562,637.1400146484375,631.1799926757812,631.1799926757812,413270000
119,1996-04-19,645.0700073242188,645.0700073242188,647.3200073242188,643.6099853515625,643.6099853515625,435690000
120,1996-04-26,653.4600219726562,653.4600219726562,656.4299926757812,651.9600219726562,652.8699951171875,402530000
121,1996-05-03,641.6300048828125,641.6300048828125,648.4500122070312,640.22998046875,643.3800048828125,434010000
122,1996-05-10,652.0900268554688,652.0900268554688,653.0,645.4400024414062,645.4400024414062,428370000
123,1996-05-17,668.9099731445312,668.9099731445312,669.8400268554688,664.8499755859375,664.8499755859375,429140000
124,1996-05-24,678.510009765625,678.510009765625,679.719970703125,676.0,676.0,329150000
125,1996-05-31,669.1199951171875,669.1199951171875,673.4600219726562,667.0,671.7000122070312,351750000
126,1996-06-07,673.3099975585938,673.3099975585938,673.3099975585938,662.47998046875,673.030029296875,445710000
127,1996-06-14,665.8499755859375,665.8499755859375,668.4000244140625,664.3499755859375,667.9199829101562,390630000
128,1996-06-21,666.8400268554688,666.8400268554688,666.8400268554688,662.0999755859375,662.0999755859375,520340000
129,1996-06-28,670.6300048828125,670.6300048828125,672.6799926757812,668.5499877929688,668.5499877929688,470460000
130,1996-07-05,657.4400024414062,657.4400024414062,672.4000244140625,657.4099731445312,672.4000244140625,181470000
131,1996-07-12,646.1900024414062,646.1900024414062,647.6400146484375,640.2100219726562,645.6699829101562,396740000
132,1996-07-19,638.72998046875,638.72998046875,643.510009765625,635.5,643.510009765625,408070000
133,1996-07-26,635.9000244140625,635.9000244140625,636.22998046875,631.1699829101562,631.1699829101562,349900000
134,1996-08-02,662.489990234375,662.489990234375,662.489990234375,650.02001953125,650.02001953125,442080000
135,1996-08-09,662.0999755859375,662.0999755859375,665.3699951171875,660.3099975585938,662.5900268554688,327280000
136,1996-08-16,665.2100219726562,665.2100219726562,666.3400268554688,662.260009765625,662.280029296875,337650000
137,1996-08-23,667.030029296875,667.030029296875,670.6799926757812,664.9299926757812,670.6799926757812,308010000
138,1996-08-30,651.989990234375,651.989990234375,657.7100219726562,650.52001953125,657.4000244140625,258380000
139,1996-09-06,655.6799926757812,655.6799926757812,658.2100219726562,649.4400024414062,649.4400024414062,348710000
140,1996-09-13,680.5399780273438,680.5399780273438,681.3900146484375,671.1500244140625,671.1500244140625,488360000
141,1996-09-20,687.030029296875,687.030029296875,687.0700073242188,683.0,683.0,519420000
142,1996-09-27,686.1900024414062,686.1900024414062,687.1099853515625,683.72998046875,685.8599853515625,414760000
143,1996-10-04,701.4600219726562,701.4600219726562,701.739990234375,692.780029296875,692.780029296875,463940000
144,1996-10-11,700.6599731445312,700.6599731445312,700.6699829101562,694.6099853515625,694.6099853515625,396050000
145,1996-10-18,710.8200073242188,710.8200073242188,711.0399780273438,706.1099853515625,706.989990234375,473020000
146,1996-10-25,700.9199829101562,700.9199829101562,704.1099853515625,700.530029296875,702.2899780273438,367640000
147,1996-11-01,703.77001953125,703.77001953125,708.5999755859375,701.2999877929688,705.27001953125,465510000
148,1996-11-08,730.8200073242188,730.8200073242188,730.8200073242188,725.219970703125,727.6500244140625,402320000
149,1996-11-15,737.6199951171875,737.6199951171875,741.9199829101562,735.1500244140625,735.8800048828125,529100000
150,1996-11-22,748.72998046875,748.72998046875,748.72998046875,742.75,742.75,525210000
151,1996-11-29,757.02001953125,757.02001953125,758.27001953125,755.0,755.0,14990000
152,1996-12-06,739.5999755859375,739.5999755859375,744.3800048828125,726.8900146484375,744.3800048828125,500860000
153,1996-12-13,728.6400146484375,728.6400146484375,731.4000244140625,721.969970703125,729.3300170898438,458540000
154,1996-12-20,748.8699951171875,748.8699951171875,755.4099731445312,745.760009765625,745.760009765625,654340000
155,1996-12-27,756.7899780273438,756.7899780273438,758.75,754.8200073242188,755.8200073242188,253810000
156,1997-01-03,748.030029296875,748.030029296875,748.239990234375,737.010009765625,737.010009765625,452970000
157,1997-01-10,759.5,759.5,759.6500244140625,746.9199829101562,754.8499755859375,545850000
158,1997-01-17,776.1699829101562,776.1699829101562,776.3699951171875,769.719970703125,769.75,534640000
159,1997-01-24,770.52001953125,770.52001953125,778.2100219726562,768.1699829101562,777.5599975585938,542920000
160,1997-01-31,786.1599731445312,786.1599731445312,791.8599853515625,784.1699829101562,784.1699829101562,578550000
161,1997-02-07,789.5599975585938,789.5599975585938,789.719970703125,778.1900024414062,780.1500244140625,540910000
162,1997-02-14,808.47998046875,808.47998046875,812.2000122070312,808.1500244140625,811.8200073242188,491540000
163,1997-02-21,801.77001953125,801.77001953125,804.9400024414062,799.989990234375,802.7999877929688,478450000
164,1997-02-28,790.8200073242188,790.8200073242188,795.7000122070312,788.5,795.0700073242188,508280000
165,1997-03-07,804.969970703125,804.969970703125,808.1900024414062,798.5599975585938,798.5599975585938,508270000
166,1997-03-14,793.1699829101562,793.1699829101562,796.8800048828125,789.5599975585938,789.5599975585938,491540000
167,1997-03-21,784.0999755859375,784.0999755859375,786.4400024414062,782.6500244140625,782.6500244140625,638760000
168,1997-03-28,773.8800048828125,773.8800048828125,792.5800170898438,767.3200073242188,790.5,476790000
169,1997-04-04,757.9000244140625,757.9000244140625,757.9000244140625,744.0399780273438,750.3200073242188,544580000
170,1997-04-11,737.6500244140625,737.6500244140625,758.3400268554688,737.6400146484375,758.3400268554688,444380000
171,1997-04-18,766.3400268554688,766.3400268554688,767.9299926757812,761.77001953125,761.77001953125,468940000
172,1997-04-25,765.3699951171875,765.3699951171875,771.1799926757812,764.6300048828125,771.1799926757812,414350000
173,1997-05-02,812.969970703125,812.969970703125,812.989990234375,798.530029296875,798.530029296875,499770000
174,1997-05-09,824.780029296875,824.780029296875,827.6900024414062,815.780029296875,820.260009765625,455690000
175,1997-05-16,829.75,829.75,841.8800048828125,829.1500244140625,841.8800048828125,486780000
176,1997-05-23,847.030029296875,847.030029296875,848.489990234375,835.6599731445312,835.6599731445312,417030000
177,1997-05-30,848.280029296875,848.280029296875,851.8699951171875,831.8699951171875,844.0800170898438,537200000
178,1997-06-06,858.010009765625,858.010009765625,859.239990234375,843.3599853515625,843.4299926757812,488940000
179,1997-06-13,893.27001953125,893.27001953125,894.6900024414062,883.47998046875,883.47998046875,575810000
180,1997-06-20,898.7000122070312,898.7000122070312,901.77001953125,897.77001953125,897.989990234375,653110000
181,1997-06-27,887.2999877929688,887.2999877929688,894.7000122070312,883.6799926757812,883.6799926757812,472540000
182,1997-07-04,916.9199829101562,916.9199829101562,917.8200073242188,904.030029296875,904.030029296875,374680000
183,1997-07-11,916.6799926757812,916.6799926757812,919.739990234375,913.1099853515624,913.780029296875,500050000
184,1997-07-18,915.2999877929688,915.2999877929688,931.6099853515624,912.9000244140624,931.6099853515624,589710000
185,1997-07-25,938.7899780273438,938.7899780273438,945.6500244140624,936.0900268554688,940.2999877929688,521510000
186,1997-08-01,947.1400146484376,947.1400146484376,955.3499755859376,939.0399780273438,954.2899780273438,513750000
187,1997-08-08,933.5399780273438,933.5399780273438,951.1900024414062,925.739990234375,951.1900024414062,563420000
188,1997-08-15,900.8099975585938,900.8099975585938,924.77001953125,900.8099975585938,924.77001953125,537820000
189,1997-08-22,923.5399780273438,923.5399780273438,925.0499877929688,905.4199829101562,925.0499877929688,460160000
190,1997-08-29,899.469970703125,899.469970703125,907.280029296875,896.8200073242188,903.6699829101562,413910000
191,1997-09-05,929.0499877929688,929.0499877929688,940.3699951171876,924.0499877929688,930.8699951171876,536400000
192,1997-09-12,923.9099731445312,923.9099731445312,925.0499877929688,906.7000122070312,912.5900268554688,544150000
193,1997-09-19,950.510009765625,950.510009765625,952.3499755859376,943.9000244140624,947.2899780273438,631040000
194,1997-09-26,945.219970703125,945.219970703125,946.4400024414062,937.9099731445312,937.9099731445312,505340000
195,1997-10-03,965.030029296875,965.030029296875,975.469970703125,955.1300048828124,960.4600219726562,623370000
196,1997-10-10,966.97998046875,966.97998046875,970.6199951171876,963.4199829101562,970.6199951171876,500680000
197,1997-10-17,944.1599731445312,944.1599731445312,955.22998046875,931.5800170898438,955.22998046875,624980000
198,1997-10-24,941.6400146484376,941.6400146484376,960.0399780273438,937.5499877929688,950.6900024414062,677630000
199,1997-10-31,914.6199951171876,914.6199951171876,919.9299926757812,903.6799926757812,903.6799926757812,638070000
200,1997-11-07,927.510009765625,927.510009765625,938.030029296875,915.3900146484376,938.030029296875,569980000
201,1997-11-14,928.3499755859376,928.3499755859376,930.4400024414062,915.3400268554688,916.6599731445312,635760000
202,1997-11-21,963.0900268554688,963.0900268554688,964.5499877929688,954.5999755859376,958.97998046875,611000000
203,1997-11-28,955.4000244140624,955.4000244140624,959.1300048828124,951.6400146484376,951.6400146484376,189070000
204,1997-12-05,983.7899780273438,983.7899780273438,986.25,969.0999755859376,973.0999755859376,563590000
205,1997-12-12,953.3900146484376,953.3900146484376,961.3200073242188,947.0,954.9400024414062,579280000
206,1997-12-19,946.780029296875,946.780029296875,955.2999877929688,924.9199829101562,955.2999877929688,793200000
207,1997-12-26,936.4600219726562,936.4600219726562,939.989990234375,932.7000122070312,932.7000122070312,154900000
208,1998-01-02,975.0399780273438,975.0399780273438,975.0399780273438,965.72998046875,970.4299926757812,366730000
209,1998-01-09,927.6900024414062,927.6900024414062,956.0499877929688,921.719970703125,956.0499877929688,746420000
210,1998-01-16,961.510009765625,961.510009765625,965.1199951171876,950.72998046875,950.72998046875,670080000
211,1998-01-23,957.5900268554688,957.5900268554688,966.4400024414062,950.8599853515624,963.0399780273438,635770000
212,1998-01-30,980.280029296875,980.280029296875,987.4099731445312,979.6300048828124,985.489990234375,613380000
213,1998-02-06,1012.4600219726562,1012.4600219726562,1013.0700073242188,1003.3599853515624,1003.5399780273438,569650000
214,1998-02-13,1020.0900268554688,1020.0900268554688,1024.1400146484375,1017.7100219726562,1024.1400146484375,531940000
215,1998-02-20,1034.2099609375,1034.2099609375,1034.2099609375,1022.6900024414062,1028.280029296875,594300000
216,1998-02-27,1049.3399658203125,1049.3399658203125,1051.6600341796875,1044.4000244140625,1048.6700439453125,574480000
217,1998-03-06,1055.68994140625,1055.68994140625,1055.68994140625,1035.050048828125,1035.050048828125,665500000
218,1998-03-13,1068.6099853515625,1068.6099853515625,1075.8599853515625,1066.5699462890625,1069.9200439453125,597800000
219,1998-03-20,1099.1600341796875,1099.1600341796875,1101.0400390625,1089.3900146484375,1089.739990234375,717310000
220,1998-03-27,1095.43994140625,1095.43994140625,1107.1800537109375,1091.1400146484375,1100.800048828125,582190000
221,1998-04-03,1122.699951171875,1122.699951171875,1126.3599853515625,1118.1199951171875,1120.010009765625,653880000
222,1998-04-10,1110.6700439453125,1110.6700439453125,1111.449951171875,1101.6500244140625,1101.6500244140625,548940000
223,1998-04-17,1122.719970703125,1122.719970703125,1122.719970703125,1104.949951171875,1108.1700439453125,672290000
224,1998-04-24,1107.9000244140625,1107.9000244140625,1122.81005859375,1104.77001953125,1119.5799560546875,633890000
225,1998-05-01,1121.0,1121.0,1121.02001953125,1111.75,1111.75,581970000
226,1998-05-08,1108.1400146484375,1108.1400146484375,1111.4200439453125,1094.530029296875,1095.1400146484375,567890000
227,1998-05-15,1108.72998046875,1108.72998046875,1118.6600341796875,1107.1099853515625,1117.3699951171875,621990000
228,1998-05-22,1110.469970703125,1110.469970703125,1116.8900146484375,1107.989990234375,1114.6400146484375,444070000
229,1998-05-29,1090.8199462890625,1090.8199462890625,1104.1600341796875,1090.8199462890625,1097.5999755859375,556780000
230,1998-06-05,1113.8599853515625,1113.8599853515625,1113.8800048828125,1094.8299560546875,1095.0999755859375,558440000
231,1998-06-12,1098.8399658203125,1098.8399658203125,1098.8399658203125,1080.8299560546875,1094.5799560546875,633300000
232,1998-06-19,1100.6500244140625,1100.6500244140625,1111.25,1097.0999755859375,1106.3699951171875,715500000
233,1998-06-26,1133.199951171875,1133.199951171875,1136.8299560546875,1129.280029296875,1129.280029296875,520050000
234,1998-07-03,1146.4200439453125,1146.4200439453125,1148.56005859375,1142.989990234375,1148.56005859375,510210000
235,1998-07-10,1164.3299560546875,1164.3299560546875,1166.9300537109375,1150.8800048828125,1158.5699462890625,576080000
236,1998-07-17,1186.75,1186.75,1188.0999755859375,1182.4200439453125,1183.989990234375,618030000
237,1998-07-24,1140.800048828125,1140.800048828125,1150.1400146484375,1129.1099853515625,1139.75,698600000
238,1998-07-31,1120.6700439453125,1120.6700439453125,1142.969970703125,1114.300048828125,1142.949951171875,645910000
239,1998-08-07,1089.449951171875,1089.449951171875,1102.5400390625,1084.719970703125,1089.6300048828125,759100000
240,1998-08-14,1062.75,1062.75,1083.9200439453125,1057.219970703125,1074.9100341796875,644030000
241,1998-08-21,1081.239990234375,1081.239990234375,1091.5999755859375,1054.9200439453125,1091.5999755859375,725700000
242,1998-08-28,1027.1400146484375,1027.1400146484375,1051.800048828125,1021.0399780273438,1042.5899658203125,840300000
243,1998-09-04,973.8900146484376,973.8900146484376,991.4099731445312,956.510009765625,982.260009765625,780300000
244,1998-09-11,1009.0599975585938,1009.0599975585938,1009.0599975585938,969.7100219726562,980.1900024414062,819100000
245,1998-09-18,1020.0900268554688,1020.0900268554688,1022.010009765625,1011.8599853515624,1018.8699951171876,794700000
246,1998-09-25,1044.75,1044.75,1051.8900146484375,1028.489990234375,1042.719970703125,736800000
247,1998-10-02,1002.5999755859376,1002.5999755859376,1005.4500122070312,971.6900024414062,986.3900146484376,902900000
248,1998-10-09,984.3900146484376,984.3900146484376,984.4199829101562,953.0399780273438,959.4400024414062,878100000
249,1998-10-16,1056.4200439453125,1056.4200439453125,1062.6500244140625,1047.489990234375,1047.489990234375,1042200000
250,1998-10-23,1070.6700439453125,1070.6700439453125,1078.47998046875,1067.4300537109375,1078.47998046875,637640000
251,1998-10-30,1098.6700439453125,1098.6700439453125,1103.780029296875,1085.9300537109375,1085.9300537109375,785000000
252,1998-11-06,1141.010009765625,1141.010009765625,1141.300048828125,1131.1800537109375,1133.8499755859375,683100000
253,1998-11-13,1125.719970703125,1125.719970703125,1126.3399658203125,1116.760009765625,1117.68994140625,602270000
254,1998-11-20,1163.550048828125,1163.550048828125,1163.550048828125,1152.6099853515625,1152.6099853515625,721200000
255,1998-11-27,1192.3299560546875,1192.3299560546875,1192.969970703125,1186.8299560546875,1186.8699951171875,256950000
256,1998-12-04,1176.739990234375,1176.739990234375,1176.739990234375,1150.1400146484375,1150.1400146484375,709700000
257,1998-12-11,1166.4599609375,1166.4599609375,1167.8900146484375,1153.18994140625,1165.02001953125,688900000
258,1998-12-18,1188.030029296875,1188.030029296875,1188.8900146484375,1178.27001953125,1179.97998046875,839600000
259,1998-12-25,1226.27001953125,1226.27001953125,1229.719970703125,1224.8499755859375,1228.5400390625,246980000
260,1999-01-01,1229.22998046875,1229.22998046875,1237.1800537109375,1224.9599609375,1231.9300537109375,719200000
261,1999-01-08,1275.0899658203125,1275.0899658203125,1278.239990234375,1261.8199462890625,1269.72998046875,937800000
262,1999-01-15,1243.260009765625,1243.260009765625,1243.260009765625,1212.18994140625,1212.18994140625,798100000
263,1999-01-22,1225.18994140625,1225.18994140625,1236.4100341796875,1217.969970703125,1235.1600341796875,785900000
264,1999-01-29,1279.6400146484375,1279.6400146484375,1280.3699951171875,1255.1800537109375,1265.3699951171875,917000000
265,1999-02-05,1239.4000244140625,1239.4000244140625,1251.8599853515625,1232.280029296875,1248.489990234375,872000000
266,1999-02-12,1230.1300048828125,1230.1300048828125,1254.0400390625,1225.530029296875,1254.0400390625,691500000
267,1999-02-19,1239.219970703125,1239.219970703125,1247.9100341796875,1232.030029296875,1237.280029296875,700000000
